0.0	0.99985	-0.29922942643390016
0.0010005002501250625	0.9994015411471324	-0.5968768918101497
0.002001000500250125	0.9986562462163797	-0.8928612146484882
0.0030015007503751876	0.9976158187178354	-1.1871021160618223
0.00400200100050025	0.996282041984256	-1.479520239278942
0.0050025012506253125	0.9946567782392775	-1.7700371687924266
0.006003001500750375	0.9927419676466711	-2.058575449130462
0.007003501750875438	0.9905396273410165	-2.3450586032475185
0.0080040020010005	0.9880518504401762	-2.6294111505300033
0.009004502251125562	0.9852808050399566	-2.911558624414501
0.010005002501250625	0.9822287331913472	-3.191427589614104
0.011005502751375688	0.9788979498607284	-3.4689456589505063
0.01200600300150075	0.9752908418734462	-3.7440415097888535
0.013006503251625813	0.9714098668411507	-4.0166449000714755
0.014007003501750876	0.9672575520733032	-4.286686683948548
0.015007503751875938	0.9628364934732537	-4.554098827002917
0.016008004002001	0.9581493544192975	-4.818814421066408
0.017008504252126064	0.9531988646311209	-5.080767698624699
0.018009004502251125	0.9479878190220481	-5.339894046809124
0.01900950475237619	0.9425190765375027	-5.596130020973589
0.02001000500250125	0.9367955589801009	-5.84941335785405
0.021010505252626314	0.9308202498217947	-6.099682988308763
0.022011005502751375	0.9245961930034834	-6.346879049637654
0.02301150575287644	0.9181264917225194	-6.5909428974786906
0.0240120060030015	0.9114143072085261	-6.831817117281314
0.02501250625312656	0.9044628574879567	-7.069445535354157
0.026013006503251626	0.8972754161378178	-7.303773229485888
0.027013506753376687	0.8898553110289851	-7.534746539139269
0.02801400700350175	0.8822059230595392	-7.762313075216742
0.029014507253626812	0.8743306848785517	-7.986421729395676
0.030015007503751877	0.8662330796007478	-8.207022683036413
0.031015507753876938	0.8579166395124789	-8.424067415656655
0.032016008004002	0.8493849447694346	-8.63750871297725
0.03301650825412707	0.8406416220865243	-8.847300674536928
0.03401700850425213	0.8316903434203609	-9.053398720874295
0.03501750875437719	0.8225348246447757	-9.255759600281243
0.03601800900450225	0.8131788242197984	-9.454341395122412
0.03701850925462731	0.8036261418545309	-9.649103527726355
0.03801900950475238	0.7938806171643458	-9.840006765845066
0.03901950975487744	0.7839461283228407	-10.027013227684234
0.0400200100050025	0.7738265907089774	-10.210086386503392
0.04102051025512756	0.763525955549834	-10.389191074788807
0.04202101050525263	0.7530482085593999	-10.56429348799809
0.04302151075537769	0.7423973685738378	-10.735361187878544
0.04402201100550275	0.7315774861836428	-10.90236310535908
0.04502251125562781	0.7205926423631196	-11.065269543020174
